DATE,TIME,TRADE,VOLUME
06.10.2010,10:44:03,3465,2
06.10.2010,10:44:03,3465,6
06.10.2010,10:44:03,3464.5,1
06.10.2010,10:44:03,3464.5,1
06.10.2010,10:44:03,3464.5,8
06.10.2010,10:44:03,3464.5,7
06.10.2010,10:44:03,3464,1
06.10.2010,10:44:03,3464,1
06.10.2010,10:44:03,3464.5,1
06.10.2010,10:44:03,3464.5,1
06.10.2010,10:44:03,3464,4
06.10.2010,10:44:03,3464,1
06.10.2010,10:44:03,3464,11
06.10.2010,10:44:03,3463.5,9
06.10.2010,10:44:04,3464,1
06.10.2010,10:44:06,3464.5,1
06.10.2010,10:44:07,3464.5,1
06.10.2010,10:44:07,3464.5,1
06.10.2010,10:44:08,3464,10
06.10.2010,10:44:08,3464,2
06.10.2010,10:44:08,3464,45
06.10.2010,10:44:08,3464,1
06.10.2010,10:44:08,3464,1
06.10.2010,10:44:08,3464,1
06.10.2010,10:44:08,3464,1
06.10.2010,10:44:08,3464.5,3
06.10.2010,10:44:08,3464.5,1
06.10.2010,10:44:10,3464.5,1
06.10.2010,10:44:11,3464.5,1
06.10.2010,10:44:11,3465,1
06.10.2010,10:44:12,3464.5,1
06.10.2010,10:44:12,3464.5,4
06.10.2010,10:44:12,3465,1
06.10.2010,10:44:12,3465,1
06.10.2010,10:44:12,3465,14
06.10.2010,10:44:13,3465,4
06.10.2010,10:44:13,3465,2
06.10.2010,10:44:14,3465,2
06.10.2010,10:44:15,3465,2
06.10.2010,10:44:18,3465,1
06.10.2010,10:44:18,3465,4
06.10.2010,10:44:18,3465,4
06.10.2010,10:44:18,3465,1
06.10.2010,10:44:19,3464.5,16
06.10.2010,10:44:19,3464,2
06.10.2010,10:44:19,3464,5
06.10.2010,10:44:20,3464,1
06.10.2010,10:44:20,3464.5,2
06.10.2010,10:44:21,3463.5,2
06.10.2010,10:44:23,3464.5,1
06.10.2010,10:44:24,3465,5
06.10.2010,10:44:24,3465.5,3
06.10.2010,10:44:25,3464.5,4
06.10.2010,10:44:26,3464.5,3
06.10.2010,10:44:26,3464,1
06.10.2010,10:44:26,3464,4
06.10.2010,10:44:27,3465,7
06.10.2010,10:44:27,3465.5,1
06.10.2010,10:44:31,3465.5,1
06.10.2010,10:44:31,3465.5,1
06.10.2010,10:44:31,3465.5,4
06.10.2010,10:44:31,3465.5,1
06.10.2010,10:44:31,3465.5,1
06.10.2010,10:44:32,3465,1
06.10.2010,10:44:34,3465,1
06.10.2010,10:44:37,3464.5,1
06.10.2010,10:44:38,3465,1
06.10.2010,10:44:38,3464.5,11
06.10.2010,10:44:38,3464,1
06.10.2010,10:44:38,3464,1
06.10.2010,10:44:38,3464,1
06.10.2010,10:44:38,3464,1
06.10.2010,10:44:38,3464,1
06.10.2010,10:44:38,3464,1
06.10.2010,10:44:38,3464,2
06.10.2010,10:44:38,3464.5,1
06.10.2010,10:44:38,3464,1
06.10.2010,10:44:38,3464,1
06.10.2010,10:44:39,3464,1
06.10.2010,10:44:39,3464,1
06.10.2010,10:44:39,3464.5,1
06.10.2010,10:44:39,3464.5,1
06.10.2010,10:44:39,3464.5,1
06.10.2010,10:44:39,3464,2
06.10.2010,10:44:41,3465,1
06.10.2010,10:44:41,3465,1
06.10.2010,10:44:41,3464.5,1
06.10.2010,10:44:41,3464.5,1
06.10.2010,10:44:42,3464,1
06.10.2010,10:44:42,3464.5,1
06.10.2010,10:44:43,3464,1
06.10.2010,10:44:43,3464,1
06.10.2010,10:44:43,3464,1
06.10.2010,10:44:44,3465.5,1
06.10.2010,10:44:44,3465.5,2
06.10.2010,10:44:44,3464,1
06.10.2010,10:44:44,3464,1
06.10.2010,10:44:44,3464,1
06.10.2010,10:44:44,3464.5,7
06.10.2010,10:44:44,3464.5,1
06.10.2010,10:44:44,3464.5,4
06.10.2010,10:44:44,3464.5,6
06.10.2010,10:44:44,3464.5,14
06.10.2010,10:44:44,3464.5,9
06.10.2010,10:44:44,3464.5,2
06.10.2010,10:44:44,3464.5,7
06.10.2010,10:44:44,3465,1
06.10.2010,10:44:44,3465.5,1
06.10.2010,10:44:45,3465,1
06.10.2010,10:44:47,3465.5,1
06.10.2010,10:44:50,3465.5,3
06.10.2010,10:44:52,3466,15
06.10.2010,10:44:52,3466.5,27
06.10.2010,10:44:52,3466.5,6
06.10.2010,10:44:52,3466.5,8
06.10.2010,10:44:52,3466.5,14
06.10.2010,10:44:52,3466.5,4
06.10.2010,10:44:52,3466.5,6
06.10.2010,10:44:52,3466.5,1
06.10.2010,10:44:52,3466.5,2
06.10.2010,10:44:52,3466.5,3
06.10.2010,10:44:52,3467,1
06.10.2010,10:44:52,3466.5,16
06.10.2010,10:44:52,3466,1
06.10.2010,10:44:53,3466.5,1
06.10.2010,10:44:53,3466,1
06.10.2010,10:44:54,3466,10
06.10.2010,10:44:54,3465.5,10
06.10.2010,10:44:54,3466,1
06.10.2010,10:44:54,3466,1
06.10.2010,10:44:55,3466.5,1
06.10.2010,10:44:56,3466.5,6
06.10.2010,10:44:56,3466.5,3
06.10.2010,10:44:56,3466.5,1
06.10.2010,10:44:56,3466.5,12
06.10.2010,10:44:57,3467,2
06.10.2010,10:44:58,3467,1
06.10.2010,10:45:01,3467.5,1
06.10.2010,10:45:01,3467.5,5
06.10.2010,10:45:01,3467.5,5
06.10.2010,10:45:01,3467.5,1
06.10.2010,10:45:02,3467,7
06.10.2010,10:45:02,3466.5,1
06.10.2010,10:45:02,3467,1
06.10.2010,10:45:03,3467,5
06.10.2010,10:45:03,3467,1
06.10.2010,10:45:03,3467,1
06.10.2010,10:45:03,3467.5,2
06.10.2010,10:45:03,3467.5,3
06.10.2010,10:45:03,3468,2
06.10.2010,10:45:03,3467,2
06.10.2010,10:45:03,3467,2
06.10.2010,10:45:03,3467.5,1
06.10.2010,10:45:03,3467.5,1
06.10.2010,10:45:03,3467,1
06.10.2010,10:45:03,3467.5,4
06.10.2010,10:45:03,3468,1
06.10.2010,10:45:04,3467,8
06.10.2010,10:45:04,3467,1
06.10.2010,10:45:04,3467,2
06.10.2010,10:45:04,3467,3
06.10.2010,10:45:04,3467,2
06.10.2010,10:45:04,3467,1
06.10.2010,10:45:04,3467,1
06.10.2010,10:45:04,3467.5,9
06.10.2010,10:45:05,3467.5,5
06.10.2010,10:45:05,3467.5,3
06.10.2010,10:45:06,3467.5,5
06.10.2010,10:45:06,3467,12
06.10.2010,10:45:06,3466.5,15
06.10.2010,10:45:06,3466.5,11
06.10.2010,10:45:06,3466.5,1
06.10.2010,10:45:06,3466.5,11
06.10.2010,10:45:06,3466.5,9
06.10.2010,10:45:06,3466,2
06.10.2010,10:45:06,3467,10
06.10.2010,10:45:06,3466.5,21
06.10.2010,10:45:06,3466,1
06.10.2010,10:45:06,3466.5,1
06.10.2010,10:45:06,3466,1
06.10.2010,10:45:06,3466,1
06.10.2010,10:45:06,3466,1
06.10.2010,10:45:06,3466,1
06.10.2010,10:45:07,3466.5,5
06.10.2010,10:45:07,3466.5,5
06.10.2010,10:45:07,3465.5,1
06.10.2010,10:45:07,3466.5,5
06.10.2010,10:45:07,3466,1
06.10.2010,10:45:07,3465.5,3
06.10.2010,10:45:07,3466.5,5
06.10.2010,10:45:08,3467,4
06.10.2010,10:45:08,3467,5
06.10.2010,10:45:08,3467,5
06.10.2010,10:45:08,3467,5
06.10.2010,10:45:08,3467,5
06.10.2010,10:45:08,3466.5,1
06.10.2010,10:45:08,3466.5,1
06.10.2010,10:45:08,3467,5
06.10.2010,10:45:08,3466.5,1
06.10.2010,10:45:08,3467,2
06.10.2010,10:45:08,3466.5,2
06.10.2010,10:45:08,3467,5
06.10.2010,10:45:08,3466.5,4
06.10.2010,10:45:08,3467,2
06.10.2010,10:45:08,3467.5,3
06.10.2010,10:45:08,3467.5,1
06.10.2010,10:45:08,3467.5,1
06.10.2010,10:45:08,3467.5,1
06.10.2010,10:45:08,3467.5,2
06.10.2010,10:45:08,3467.5,3
06.10.2010,10:45:08,3467,1
06.10.2010,10:45:08,3467,1
06.10.2010,10:45:08,3467,2
06.10.2010,10:45:09,3467,8
06.10.2010,10:45:09,3467.5,6
06.10.2010,10:45:09,3467.5,3
06.10.2010,10:45:09,3467.5,2
06.10.2010,10:45:09,3467.5,2
06.10.2010,10:45:09,3467.5,1
06.10.2010,10:45:09,3467.5,11
06.10.2010,10:45:09,3467.5,1
06.10.2010,10:45:09,3467,3
06.10.2010,10:45:09,3467,2
06.10.2010,10:45:09,3467.5,1
06.10.2010,10:45:09,3467,4
06.10.2010,10:45:09,3467,4
06.10.2010,10:45:09,3466.5,1
06.10.2010,10:45:09,3466.5,4
06.10.2010,10:45:09,3467,1
06.10.2010,10:45:09,3467,4
06.10.2010,10:45:09,3467.5,1
06.10.2010,10:45:10,3467,1
06.10.2010,10:45:10,3467.5,1
06.10.2010,10:45:10,3467,15
06.10.2010,10:45:10,3466.5,5
06.10.2010,10:45:10,3466.5,4
06.10.2010,10:45:10,3467.5,5
06.10.2010,10:45:11,3467,1
06.10.2010,10:45:12,3466.5,3
06.10.2010,10:45:12,3466.5,1
06.10.2010,10:45:12,3466.5,4
06.10.2010,10:45:12,3466.5,1
06.10.2010,10:45:12,3466,4
06.10.2010,10:45:13,3466,1
06.10.2010,10:45:13,3466.5,2
06.10.2010,10:45:13,3467,3
06.10.2010,10:45:13,3467,5
06.10.2010,10:45:13,3466.5,1
06.10.2010,10:45:13,3466.5,2
06.10.2010,10:45:13,3466.5,1
06.10.2010,10:45:13,3467,2
06.10.2010,10:45:13,3466.5,1
06.10.2010,10:45:13,3466.5,1
06.10.2010,10:45:13,3466.5,1
06.10.2010,10:45:13,3467,4
06.10.2010,10:45:13,3466.5,2
06.10.2010,10:45:13,3466,2
06.10.2010,10:45:13,3466,4
06.10.2010,10:45:14,3466.5,2
06.10.2010,10:45:14,3466,4
06.10.2010,10:45:14,3467,1
06.10.2010,10:45:14,3466.5,4
06.10.2010,10:45:14,3466.5,4
06.10.2010,10:45:14,3466.5,1
06.10.2010,10:45:14,3466.5,2
06.10.2010,10:45:14,3466,2
06.10.2010,10:45:14,3467,1
06.10.2010,10:45:15,3467,2
06.10.2010,10:45:15,3466,1
06.10.2010,10:45:16,3466.5,3
06.10.2010,10:45:16,3467,9
06.10.2010,10:45:16,3467,8
06.10.2010,10:45:16,3467,5
06.10.2010,10:45:17,3466.5,3
06.10.2010,10:45:17,3466.5,2
06.10.2010,10:45:17,3467,7
06.10.2010,10:45:17,3466.5,3
06.10.2010,10:45:17,3466.5,1
06.10.2010,10:45:17,3466.5,12
06.10.2010,10:45:17,3466.5,6
06.10.2010,10:45:17,3466.5,1
06.10.2010,10:45:18,3466.5,1
06.10.2010,10:45:18,3466.5,2
06.10.2010,10:45:18,3466.5,2
06.10.2010,10:45:19,3466.5,2
06.10.2010,10:45:20,3466,5
06.10.2010,10:45:21,3466.5,4
06.10.2010,10:45:22,3466.5,2
06.10.2010,10:45:22,3466.5,2
06.10.2010,10:45:22,3466.5,1
06.10.2010,10:45:23,3467,2
06.10.2010,10:45:23,3467,6
06.10.2010,10:45:23,3467,1
06.10.2010,10:45:23,3466.5,10
06.10.2010,10:45:23,3466.5,1
06.10.2010,10:45:23,3466.5,2
06.10.2010,10:45:23,3466.5,2
06.10.2010,10:45:24,3466.5,2
06.10.2010,10:45:24,3466.5,6
06.10.2010,10:45:24,3466,1
06.10.2010,10:45:24,3466.5,2
06.10.2010,10:45:24,3466,2
06.10.2010,10:45:24,3466,1
06.10.2010,10:45:24,3466,2
06.10.2010,10:45:24,3466,1
06.10.2010,10:45:24,3466,1
06.10.2010,10:45:26,3465.5,20
06.10.2010,10:45:26,3465.5,2
06.10.2010,10:45:26,3465.5,2
06.10.2010,10:45:26,3466,13
06.10.2010,10:45:26,3466,18
06.10.2010,10:45:26,3466.5,1
06.10.2010,10:45:27,3466.5,9
06.10.2010,10:45:27,3466.5,3
06.10.2010,10:45:27,3466.5,5
06.10.2010,10:45:27,3466,20
06.10.2010,10:45:27,3466.5,5
06.10.2010,10:45:27,3467,1
06.10.2010,10:45:28,3467,4
06.10.2010,10:45:29,3467,3
06.10.2010,10:45:29,3467.5,2
06.10.2010,10:45:31,3467,7
06.10.2010,10:45:32,3467,2
06.10.2010,10:45:32,3467,2
06.10.2010,10:45:35,3467.5,1
06.10.2010,10:45:36,3467,1
06.10.2010,10:45:37,3467,1
06.10.2010,10:45:39,3467,1
06.10.2010,10:45:39,3467,1
06.10.2010,10:45:39,3467.5,1
06.10.2010,10:45:40,3467,9
06.10.2010,10:45:40,3466.5,16
06.10.2010,10:45:41,3466.5,1
06.10.2010,10:45:43,3466.5,5
06.10.2010,10:45:43,3466.5,1
06.10.2010,10:45:43,3466,1
06.10.2010,10:45:43,3466,2
06.10.2010,10:45:43,3466,4
06.10.2010,10:45:43,3466,2
06.10.2010,10:45:45,3466.5,6
06.10.2010,10:45:46,3466.5,1
06.10.2010,10:45:47,3467,4
06.10.2010,10:45:48,3467.5,1
06.10.2010,10:45:51,3466.5,25
06.10.2010,10:45:53,3466.5,1
06.10.2010,10:45:53,3466.5,1
06.10.2010,10:45:53,3466.5,2
06.10.2010,10:45:55,3466.5,1
06.10.2010,10:45:55,3466,25
06.10.2010,10:45:55,3466.5,2
06.10.2010,10:45:55,3466.5,1
06.10.2010,10:45:56,3466,2
06.10.2010,10:45:56,3466,2
06.10.2010,10:45:56,3466,2
06.10.2010,10:45:56,3466,1
06.10.2010,10:45:57,3466.5,1
06.10.2010,10:45:57,3466.5,1
06.10.2010,10:45:58,3466.5,1
06.10.2010,10:45:59,3467,6
06.10.2010,10:45:59,3467.5,1
06.10.2010,10:45:59,3466.5,3
06.10.2010,10:46:00,3466.5,1
06.10.2010,10:46:01,3466.5,1
06.10.2010,10:46:01,3466.5,5
06.10.2010,10:46:01,3466,12
06.10.2010,10:46:01,3465.5,8
06.10.2010,10:46:01,3466.5,1
06.10.2010,10:46:01,3466.5,3
06.10.2010,10:46:02,3467,1
06.10.2010,10:46:02,3467,8
06.10.2010,10:46:03,3466.5,1
06.10.2010,10:46:03,3467,2
06.10.2010,10:46:03,3467.5,1
06.10.2010,10:46:03,3467,1
06.10.2010,10:46:03,3467,2
06.10.2010,10:46:03,3467,1
06.10.2010,10:46:04,3467,2
06.10.2010,10:46:05,3467.5,7
06.10.2010,10:46:05,3468,1
06.10.2010,10:46:05,3467.5,2
06.10.2010,10:46:05,3467,1
06.10.2010,10:46:07,3467.5,6
06.10.2010,10:46:07,3467.5,1
06.10.2010,10:46:07,3467.5,1
06.10.2010,10:46:07,3467,1
06.10.2010,10:46:07,3467,1
06.10.2010,10:46:08,3467.5,2
06.10.2010,10:46:08,3467.5,1
06.10.2010,10:46:08,3467.5,4
06.10.2010,10:46:08,3467,14
06.10.2010,10:46:08,3467,14
06.10.2010,10:46:08,3467,6
06.10.2010,10:46:08,3467,1
06.10.2010,10:46:08,3467,10
06.10.2010,10:46:08,3467,1
06.10.2010,10:46:08,3467,2
06.10.2010,10:46:08,3467,10
06.10.2010,10:46:09,3468,15
06.10.2010,10:46:09,3468,15
06.10.2010,10:46:09,3468.5,1
06.10.2010,10:46:09,3468.5,4
06.10.2010,10:46:09,3468,1
06.10.2010,10:46:09,3468.5,1
06.10.2010,10:46:09,3468.5,1
06.10.2010,10:46:09,3468.5,5
06.10.2010,10:46:09,3468,5
06.10.2010,10:46:09,3468,1
06.10.2010,10:46:09,3468,5
06.10.2010,10:46:09,3468,5
06.10.2010,10:46:09,3468,4
06.10.2010,10:46:09,3467.5,2
06.10.2010,10:46:10,3468,1
06.10.2010,10:46:10,3468,2
06.10.2010,10:46:10,3468,1
06.10.2010,10:46:10,3468,1
06.10.2010,10:46:11,3468.5,6
06.10.2010,10:46:11,3468.5,6
06.10.2010,10:46:11,3469,5
06.10.2010,10:46:11,3469,5
06.10.2010,10:46:11,3469,1
06.10.2010,10:46:11,3469,1
06.10.2010,10:46:11,3469,3
06.10.2010,10:46:11,3469,6
06.10.2010,10:46:11,3469,6
06.10.2010,10:46:11,3469.5,1
06.10.2010,10:46:11,3469.5,1
06.10.2010,10:46:11,3469.5,4
06.10.2010,10:46:11,3469,15
06.10.2010,10:46:11,3469.5,1
06.10.2010,10:46:11,3469.5,3
06.10.2010,10:46:11,3469.5,4
06.10.2010,10:46:11,3469.5,1
06.10.2010,10:46:11,3469.5,3
06.10.2010,10:46:11,3469.5,2
06.10.2010,10:46:11,3469.5,7
06.10.2010,10:46:11,3469.5,1
06.10.2010,10:46:11,3469,1
06.10.2010,10:46:11,3470,4
06.10.2010,10:46:11,3469,6
06.10.2010,10:46:11,3469,1
06.10.2010,10:46:11,3469,4
06.10.2010,10:46:11,3468.5,1
06.10.2010,10:46:11,3469,2
06.10.2010,10:46:11,3469,1
06.10.2010,10:46:11,3469,1
06.10.2010,10:46:11,3469.5,2
06.10.2010,10:46:11,3470,2
06.10.2010,10:46:11,3469.5,1
06.10.2010,10:46:11,3469.5,1
06.10.2010,10:46:11,3469,2
06.10.2010,10:46:11,3469,3
06.10.2010,10:46:11,3469.5,9
06.10.2010,10:46:11,3469.5,3
06.10.2010,10:46:11,3469.5,2
06.10.2010,10:46:12,3469.5,1
06.10.2010,10:46:12,3469.5,1
06.10.2010,10:46:12,3469.5,2
06.10.2010,10:46:12,3469.5,3
06.10.2010,10:46:12,3470,2
06.10.2010,10:46:13,3469.5,3
06.10.2010,10:46:13,3469.5,2
06.10.2010,10:46:13,3469,1
06.10.2010,10:46:14,3470,3
06.10.2010,10:46:14,3470,4
06.10.2010,10:46:14,3470,6
06.10.2010,10:46:14,3470.5,3
06.10.2010,10:46:14,3470.5,1
06.10.2010,10:46:14,3470,1
06.10.2010,10:46:14,3470,1
06.10.2010,10:46:14,3470,4
06.10.2010,10:46:14,3470,1
06.10.2010,10:46:14,3469.5,8
06.10.2010,10:46:14,3469,17
06.10.2010,10:46:14,3469.5,1
06.10.2010,10:46:14,3469.5,5
06.10.2010,10:46:14,3469.5,1
06.10.2010,10:46:14,3470,2
06.10.2010,10:46:15,3470,1
06.10.2010,10:46:15,3470,1
06.10.2010,10:46:15,3470,1
06.10.2010,10:46:15,3470,1
06.10.2010,10:46:15,3470,2
06.10.2010,10:46:15,3470,3
06.10.2010,10:46:15,3469.5,1
06.10.2010,10:46:15,3470,11
06.10.2010,10:46:15,3470,1
06.10.2010,10:46:15,3470.5,4
06.10.2010,10:46:16,3470.5,1
06.10.2010,10:46:16,3470.5,1
06.10.2010,10:46:17,3470.5,5
06.10.2010,10:46:17,3471,1
06.10.2010,10:46:17,3471,1
06.10.2010,10:46:17,3471,4
06.10.2010,10:46:17,3470.5,3
06.10.2010,10:46:17,3470.5,1
06.10.2010,10:46:17,3470.5,2
06.10.2010,10:46:17,3470.5,4
06.10.2010,10:46:17,3471,2
06.10.2010,10:46:17,3471,3
06.10.2010,10:46:17,3470.5,10
06.10.2010,10:46:17,3470.5,1
06.10.2010,10:46:17,3470.5,2
06.10.2010,10:46:17,3470.5,6
06.10.2010,10:46:17,3470,1
06.10.2010,10:46:17,3470.5,4
06.10.2010,10:46:17,3470,2
06.10.2010,10:46:18,3470.5,11
06.10.2010,10:46:18,3470.5,2
06.10.2010,10:46:18,3471,1
06.10.2010,10:46:18,3470.5,1
06.10.2010,10:46:18,3470.5,3
06.10.2010,10:46:19,3471,6
06.10.2010,10:46:19,3470.5,1
06.10.2010,10:46:19,3470,1
06.10.2010,10:46:20,3470.5,4
06.10.2010,10:46:20,3471,1
06.10.2010,10:46:21,3471,1
06.10.2010,10:46:21,3471,2
06.10.2010,10:46:21,3470.5,1
06.10.2010,10:46:21,3471,1
06.10.2010,10:46:22,3471,2
06.10.2010,10:46:22,3471,1
06.10.2010,10:46:22,3471,3
06.10.2010,10:46:22,3471,1
06.10.2010,10:46:22,3471,2
06.10.2010,10:46:22,3471,1
06.10.2010,10:46:23,3471.5,1
06.10.2010,10:46:23,3471.5,1
06.10.2010,10:46:24,3471.5,6
06.10.2010,10:46:24,3472,1
06.10.2010,10:46:24,3472,1
06.10.2010,10:46:24,3471.5,1
06.10.2010,10:46:24,3472,1
06.10.2010,10:46:24,3472,2
06.10.2010,10:46:24,3472,1
06.10.2010,10:46:25,3472,3
06.10.2010,10:46:25,3472,1
06.10.2010,10:46:25,3472.5,4
06.10.2010,10:46:25,3472,3
06.10.2010,10:46:26,3472,1
06.10.2010,10:46:26,3472,1
06.10.2010,10:46:27,3472.5,4
06.10.2010,10:46:27,3472.5,8
06.10.2010,10:46:27,3472.5,1
06.10.2010,10:46:27,3472.5,3
06.10.2010,10:46:28,3472,1
06.10.2010,10:46:28,3472.5,5
06.10.2010,10:46:28,3473,1
06.10.2010,10:46:28,3472.5,1
06.10.2010,10:46:28,3472.5,2
06.10.2010,10:46:28,3472.5,1
06.10.2010,10:46:29,3473,14
06.10.2010,10:46:29,3473,3
06.10.2010,10:46:29,3473,1
06.10.2010,10:46:29,3473,1
06.10.2010,10:46:30,3472.5,1
06.10.2010,10:46:30,3473,1
06.10.2010,10:46:30,3473,1
06.10.2010,10:46:31,3473,1
06.10.2010,10:46:31,3473.5,7
06.10.2010,10:46:32,3473,1
06.10.2010,10:46:32,3473,1
06.10.2010,10:46:32,3473,2
06.10.2010,10:46:32,3473.5,5
06.10.2010,10:46:33,3473.5,3
06.10.2010,10:46:34,3473.5,3
06.10.2010,10:46:34,3474,28
06.10.2010,10:46:34,3474,8
06.10.2010,10:46:34,3474,6
06.10.2010,10:46:34,3474,1
06.10.2010,10:46:34,3474,6
06.10.2010,10:46:34,3474,1
06.10.2010,10:46:34,3473.5,1
06.10.2010,10:46:34,3473.5,4
06.10.2010,10:46:34,3473.5,1
06.10.2010,10:46:35,3473,1
06.10.2010,10:46:35,3473,1
06.10.2010,10:46:35,3473,1
06.10.2010,10:46:35,3473,13
06.10.2010,10:46:35,3472.5,3
06.10.2010,10:46:35,3472.5,2
06.10.2010,10:46:35,3472.5,2
06.10.2010,10:46:35,3473,4
06.10.2010,10:46:36,3473.5,1
06.10.2010,10:46:36,3473,1
06.10.2010,10:46:37,3473.5,1
06.10.2010,10:46:38,3472.5,6
06.10.2010,10:46:38,3472.5,1
06.10.2010,10:46:38,3472.5,2
06.10.2010,10:46:38,3472.5,2
06.10.2010,10:46:38,3472.5,1
06.10.2010,10:46:38,3472.5,4
06.10.2010,10:46:38,3472,2
06.10.2010,10:46:38,3472,2
06.10.2010,10:46:38,3472,1
06.10.2010,10:46:38,3472,3
06.10.2010,10:46:38,3471.5,1
06.10.2010,10:46:38,3471.5,8
06.10.2010,10:46:38,3471,1
06.10.2010,10:46:38,3471.5,1
06.10.2010,10:46:38,3471,1
06.10.2010,10:46:38,3471.5,1
06.10.2010,10:46:38,3471.5,1
06.10.2010,10:46:38,3471.5,5
06.10.2010,10:46:38,3472,4
06.10.2010,10:46:38,3472.5,3
06.10.2010,10:46:39,3471.5,2
06.10.2010,10:46:39,3471.5,1
06.10.2010,10:46:39,3471,1
06.10.2010,10:46:39,3471.5,1
06.10.2010,10:46:39,3471,1
06.10.2010,10:46:39,3471,1
06.10.2010,10:46:39,3471,1
06.10.2010,10:46:39,3471,3
06.10.2010,10:46:39,3471,4
06.10.2010,10:46:39,3471,1
06.10.2010,10:46:40,3471,1
06.10.2010,10:46:40,3471,1
06.10.2010,10:46:41,3471,1
06.10.2010,10:46:41,3471,2
06.10.2010,10:46:41,3471,2
06.10.2010,10:46:42,3471,6
06.10.2010,10:46:43,3471,1
06.10.2010,10:46:43,3471,1
06.10.2010,10:46:43,3471,1
06.10.2010,10:46:43,3471.5,1
06.10.2010,10:46:44,3471,5
06.10.2010,10:46:44,3471,11
06.10.2010,10:46:44,3471,3
06.10.2010,10:46:44,3471,4
06.10.2010,10:46:44,3471,1
06.10.2010,10:46:44,3471,2
06.10.2010,10:46:44,3471,4
06.10.2010,10:46:44,3471,8
06.10.2010,10:46:44,3471,5
06.10.2010,10:46:44,3471,10
06.10.2010,10:46:44,3470.5,18
06.10.2010,10:46:44,3470.5,1
06.10.2010,10:46:45,3470,1
06.10.2010,10:46:45,3470,1
06.10.2010,10:46:45,3470,2
06.10.2010,10:46:45,3470.5,8
06.10.2010,10:46:45,3470.5,4
06.10.2010,10:46:45,3470,1
06.10.2010,10:46:46,3470.5,8
06.10.2010,10:46:46,3470.5,2
06.10.2010,10:46:46,3470.5,1
06.10.2010,10:46:47,3470.5,2
06.10.2010,10:46:47,3470.5,3
06.10.2010,10:46:47,3470.5,5
06.10.2010,10:46:49,3470.5,9
06.10.2010,10:46:49,3471,3
06.10.2010,10:46:50,3470.5,1
06.10.2010,10:46:51,3470.5,5
06.10.2010,10:46:51,3470,3
06.10.2010,10:46:51,3469.5,3
06.10.2010,10:46:51,3470,2
06.10.2010,10:46:51,3470,2
06.10.2010,10:46:52,3470.5,13
06.10.2010,10:46:52,3470.5,1
06.10.2010,10:46:52,3471,2
06.10.2010,10:46:52,3471,2
06.10.2010,10:46:52,3471.5,1
06.10.2010,10:46:53,3471,1
06.10.2010,10:46:53,3471,2
06.10.2010,10:46:54,3471,6
06.10.2010,10:46:54,3471,1
06.10.2010,10:46:55,3471,1
06.10.2010,10:46:55,3471.5,1
06.10.2010,10:46:56,3472,2
06.10.2010,10:46:57,3471.5,1
06.10.2010,10:46:58,3472,1
06.10.2010,10:46:58,3471.5,10
06.10.2010,10:46:59,3472,2
06.10.2010,10:46:59,3472,8
06.10.2010,10:46:59,3472,8
06.10.2010,10:46:59,3472,1
06.10.2010,10:46:59,3472,1
06.10.2010,10:46:59,3472,4
06.10.2010,10:46:59,3472,26
06.10.2010,10:46:59,3471.5,4
06.10.2010,10:46:59,3471.5,1
06.10.2010,10:46:59,3471.5,1
06.10.2010,10:46:59,3471.5,1
06.10.2010,10:46:59,3471.5,6
06.10.2010,10:47:00,3471.5,2
06.10.2010,10:47:00,3472,12
06.10.2010,10:47:00,3472.5,2
06.10.2010,10:47:00,3471.5,1
06.10.2010,10:47:00,3471.5,2
06.10.2010,10:47:00,3471.5,1
06.10.2010,10:47:00,3471,1
06.10.2010,10:47:00,3472,2
06.10.2010,10:47:00,3471,5
06.10.2010,10:47:00,3471,4
06.10.2010,10:47:00,3471.5,1
06.10.2010,10:47:00,3471.5,1
06.10.2010,10:47:00,3471.5,1
06.10.2010,10:47:00,3471.5,8
06.10.2010,10:47:00,3471.5,5
06.10.2010,10:47:00,3472,11
06.10.2010,10:47:01,3471,1
06.10.2010,10:47:01,3470.5,1
06.10.2010,10:47:01,3470.5,1
06.10.2010,10:47:02,3470.5,1
06.10.2010,10:47:02,3470.5,1
06.10.2010,10:47:02,3470,2
06.10.2010,10:47:02,3470.5,2
06.10.2010,10:47:02,3470.5,1
06.10.2010,10:47:06,3470.5,1
06.10.2010,10:47:06,3470.5,1
06.10.2010,10:47:06,3470.5,1
06.10.2010,10:47:08,3471,2
06.10.2010,10:47:08,3471,2
06.10.2010,10:47:08,3470.5,1
06.10.2010,10:47:08,3471,5
06.10.2010,10:47:08,3471,2
06.10.2010,10:47:09,3471.5,1
06.10.2010,10:47:09,3471.5,9
06.10.2010,10:47:09,3471,3
06.10.2010,10:47:10,3471.5,4
06.10.2010,10:47:10,3472,2
06.10.2010,10:47:11,3471.5,1
06.10.2010,10:47:11,3471.5,3
06.10.2010,10:47:11,3471.5,1
06.10.2010,10:47:12,3472,8
06.10.2010,10:47:13,3472,1
06.10.2010,10:47:13,3472,2
06.10.2010,10:47:13,3472,2
06.10.2010,10:47:14,3472.5,20
06.10.2010,10:47:14,3472.5,6
06.10.2010,10:47:14,3472.5,8
06.10.2010,10:47:14,3472.5,2
06.10.2010,10:47:14,3472.5,6
06.10.2010,10:47:14,3472.5,58
06.10.2010,10:47:14,3472,5
